Year,OSHPD ID,Facility Name,Type of Control,County Name,Principal Diagnosis Group,Count
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Infections,84
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Neoplasms,58
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Endocrine/Metabolism,48
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Blood/Blood-forming Organs,27
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Psychoses & Neurosis,21
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Nervous & Sensory Systems,34
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Circulatory,302
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Respiratory,255
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Digestive,322
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Genitourinary,161
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,All Pregnancies,394
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Skin Disorders,69
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Musculoskeletal,139
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Perinatal Disorders,18
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Symptoms,171
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Injuries/Drugs/Complications,209
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Other Reasons for Health Services,1
2009,034002,SUTTER AMADOR HOSPITAL,Non-Profit,AMADOR,Births,345
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Infections,30
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Neoplasms,10
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Endocrine/Metabolism,31
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Blood/Blood-forming Organs,13
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Psychoses & Neurosis,5
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Nervous & Sensory Systems,21
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Circulatory,111
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Respiratory,152
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Digestive,74
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Genitourinary,44
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,All Pregnancies,2
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Skin Disorders,24
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Musculoskeletal,30
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Congenital Anomalies (Birth Defects),2
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Symptoms,64
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Injuries/Drugs/Complications,86
2009,040802,BIGGS GRIDLEY MEMORIAL HOSPITAL,Non-Profit,BUTTE,Other Reasons for Health Services,34
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Infections,354
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Neoplasms,293
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Endocrine/Metabolism,134
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Blood/Blood-forming Organs,27
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Psychoses & Neurosis,27
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Nervous & Sensory Systems,81
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Circulatory,639
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Respiratory,456
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Digestive,581
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Genitourinary,240
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,All Pregnancies,1010
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Skin Disorders,74
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Musculoskeletal,292
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Congenital Anomalies (Birth Defects),2
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Perinatal Disorders,21
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Symptoms,233
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Injuries/Drugs/Complications,447
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Other Reasons for Health Services,29
2009,040875,FEATHER RIVER HOSPITAL,Non-Profit,BUTTE,Births,969
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Infections,450
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Neoplasms,250
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Endocrine/Metabolism,388
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Blood/Blood-forming Organs,70
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Psychoses & Neurosis,93
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Nervous & Sensory Systems,165
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Circulatory,1223
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Respiratory,1292
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Digestive,1171
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Genitourinary,575
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,All Pregnancies,613
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Skin Disorders,354
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Musculoskeletal,337
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Congenital Anomalies (Birth Defects),1
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Perinatal Disorders,21
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Symptoms,693
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Injuries/Drugs/Complications,712
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Other Reasons for Health Services,449
2009,040937,OROVILLE HOSPITAL,Non-Profit,BUTTE,Births,560
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Infections,524
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Neoplasms,565
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Endocrine/Metabolism,526
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Blood/Blood-forming Organs,115
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Psychoses & Neurosis,738
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Nervous & Sensory Systems,234
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Circulatory,2482
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Respiratory,1439
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Digestive,1441
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Genitourinary,720
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,All Pregnancies,1516
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Skin Disorders,273
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Musculoskeletal,910
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Congenital Anomalies (Birth Defects),50
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Perinatal Disorders,63
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Symptoms,768
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Injuries/Drugs/Complications,1561
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Other Reasons for Health Services,762
2009,040962,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,Non-Profit,BUTTE,Births,1403
2009,044006,BUTTE COUNTY PHF,City/County,BUTTE,Psychoses & Neurosis,609
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Infections,83
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Neoplasms,48
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Endocrine/Metabolism,84
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Blood/Blood-forming Organs,18
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Psychoses & Neurosis,27
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Nervous & Sensory Systems,55
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Circulatory,302
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Respiratory,208
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Digestive,205
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Genitourinary,74
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Skin Disorders,44
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Musculoskeletal,100
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Symptoms,77
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Injuries/Drugs/Complications,196
2009,050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,Non-Profit,CALAVERAS,Other Reasons for Health Services,17
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Infections,31
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Neoplasms,12
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Endocrine/Metabolism,51
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Blood/Blood-forming Organs,8
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Psychoses & Neurosis,7
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Nervous & Sensory Systems,37
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Circulatory,148
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Respiratory,195
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Digestive,163
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Genitourinary,68
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,All Pregnancies,258
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Skin Disorders,24
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Musculoskeletal,16
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Congenital Anomalies (Birth Defects),1
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Perinatal Disorders,16
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Symptoms,36
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Injuries/Drugs/Complications,41
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Other Reasons for Health Services,64
2009,060870,COLUSA REGIONAL MEDICAL CENTER,Non-Profit,COLUSA,Births,216
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Infections,346
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Neoplasms,187
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Endocrine/Metabolism,299
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Blood/Blood-forming Organs,117
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Psychoses & Neurosis,43
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Nervous & Sensory Systems,111
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Circulatory,1497
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Respiratory,934
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Digestive,776
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Genitourinary,282
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,All Pregnancies,6
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Skin Disorders,184
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Musculoskeletal,292
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Congenital Anomalies (Birth Defects),2
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Symptoms,595
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Injuries/Drugs/Complications,583
2009,070904,DOCTORS MEDICAL CENTER - SAN PABLO,District,CONTRA COSTA,Other Reasons for Health Services,23
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Infections,190
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Neoplasms,357
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Endocrine/Metabolism,376
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Blood/Blood-forming Organs,95
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Psychoses & Neurosis,1030
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Nervous & Sensory Systems,184
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Circulatory,732
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Respiratory,572
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Digestive,1060
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Genitourinary,426
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,All Pregnancies,2673
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Skin Disorders,370
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Musculoskeletal,205
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Congenital Anomalies (Birth Defects),4
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Perinatal Disorders,63
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Symptoms,486
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Injuries/Drugs/Complications,509
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Other Reasons for Health Services,56
2009,070924,CONTRA COSTA REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Births,2460
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Infections,414
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Neoplasms,213
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Endocrine/Metabolism,337
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Blood/Blood-forming Organs,84
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Psychoses & Neurosis,56
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Nervous & Sensory Systems,146
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Circulatory,1155
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Respiratory,1136
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Digestive,1016
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Genitourinary,430
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,All Pregnancies,1065
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Skin Disorders,170
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Musculoskeletal,163
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Congenital Anomalies (Birth Defects),4
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Perinatal Disorders,22
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Symptoms,502
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Injuries/Drugs/Complications,560
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Other Reasons for Health Services,13
2009,070934,SUTTER DELTA MEDICAL CENTER,Non-Profit,CONTRA COSTA,Births,951
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Infections,548
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Neoplasms,878
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Endocrine/Metabolism,339
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Blood/Blood-forming Organs,136
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Psychoses & Neurosis,108
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Nervous & Sensory Systems,306
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Circulatory,1977
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Respiratory,1245
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Digestive,1717
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Genitourinary,834
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,All Pregnancies,2970
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Skin Disorders,283
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Musculoskeletal,1794
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Congenital Anomalies (Birth Defects),29
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Perinatal Disorders,73
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Symptoms,747
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Injuries/Drugs/Complications,2731
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Other Reasons for Health Services,546
2009,070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-Profit,CONTRA COSTA,Births,2759
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Infections,782
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Neoplasms,1122
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Endocrine/Metabolism,461
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Blood/Blood-forming Organs,166
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Psychoses & Neurosis,138
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Nervous & Sensory Systems,220
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Circulatory,1830
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Respiratory,1459
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Digestive,1745
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Genitourinary,837
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,All Pregnancies,3557
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Skin Disorders,286
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Musculoskeletal,796
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Congenital Anomalies (Birth Defects),29
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Perinatal Disorders,261
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Symptoms,658
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Injuries/Drugs/Complications,1092
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Other Reasons for Health Services,162
2009,070990,KAISER FND HOSP - WALNUT CREEK,Non-Profit,CONTRA COSTA,Births,3366
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Infections,419
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Neoplasms,579
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Endocrine/Metabolism,456
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Blood/Blood-forming Organs,123
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Psychoses & Neurosis,103
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Nervous & Sensory Systems,160
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Circulatory,2078
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Respiratory,1043
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Digestive,1253
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Genitourinary,584
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,All Pregnancies,26
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Skin Disorders,220
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Musculoskeletal,622
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Congenital Anomalies (Birth Defects),7
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Symptoms,532
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Injuries/Drugs/Complications,781
2009,071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-Profit,CONTRA COSTA,Other Reasons for Health Services,69
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Infections,166
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Neoplasms,250
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Endocrine/Metabolism,116
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Blood/Blood-forming Organs,48
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Psychoses & Neurosis,41
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Nervous & Sensory Systems,90
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Circulatory,531
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Respiratory,469
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Digestive,664
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Genitourinary,311
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,All Pregnancies,852
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Skin Disorders,131
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Musculoskeletal,478
2009,074017,SAN RAMON REGIONAL MEDICAL CENTER,City/County,CONTRA COSTA,Congenital Anomalies (Birth Defects),8
